file,buffer_cm,mean_lightness,std_lightness,n_px,area_cm2,pixels_per_cm
MRG2_roi_data.mat,6.0,0.6118753552436829,0.04253234341740608,4152598,2024.4779496942217,45.29011462034845
MRG2_roi_data.mat,6.5,0.6126407384872437,0.04316112399101257,4331367,2111.6315577701507,45.29011462034845
MRG2_roi_data.mat,7.0,0.6133960485458374,0.04368240013718605,4513479,2200.4149479212597,45.29011462034845
MRG2_roi_data.mat,7.5,0.6141080260276794,0.04415030777454376,4693298,2288.080452849997,45.29011462034845
MRG2_roi_data.mat,8.0,0.614831268787384,0.044564440846443176,4881675,2379.91816088953,45.29011462034845
MRG2_roi_data.mat,8.5,0.6155573725700378,0.044940121471881866,5067918,2470.715499515831,45.29011462034845
S1-06_before2_roi_data.mat,-8.5,0.41564854979515076,0.035908062011003494,310535,143.84043376136773,46.46380649443908
S1-06_before2_roi_data.mat,-8.0,0.4167015254497528,0.03623012825846672,364437,168.80794808537388,46.46380649443908
S1-06_before2_roi_data.mat,-7.5,0.4172031581401825,0.03643209487199783,422592,195.74546052484877,46.46380649443908
S1-06_before2_roi_data.mat,-7.0,0.41836971044540405,0.03684345260262489,484972,224.64000142373013,46.46380649443908
S1-06_before2_roi_data.mat,-6.5,0.41935494542121887,0.03756004944443703,551609,255.50639324608915,46.46380649443908
S1-06_before2_roi_data.mat,-6.0,0.41986823081970215,0.03801200911402702,625216,289.601303023966,46.46380649443908
S1-06_before2_roi_data.mat,-5.5,0.4201398193836212,0.03811366483569145,700493,324.46976014556094,46.46380649443908
S1-06_before2_roi_data.mat,-5.0,0.42070356011390686,0.03858953341841698,780013,361.3035833626024,46.46380649443908
S1-06_before2_roi_data.mat,-4.5,0.4209570288658142,0.03896725922822952,863766,400.0981406550681,46.46380649443908
S1-06_before2_roi_data.mat,-4.0,0.42121291160583496,0.03908592835068703,955017,442.36578656022715,46.46380649443908
S1-06_before2_roi_data.mat,-3.5,0.4213781952857971,0.03922257944941521,1047409,485.1619459499265,46.46380649443908
S1-06_before2_roi_data.mat,-3.0,0.42148709297180176,0.03942693769931793,1144184,529.988319715384,46.46380649443908
S1-06_before2_roi_data.mat,-2.5,0.4217633605003357,0.039523277431726456,1245065,576.7166009019832,46.46380649443908
S1-06_before2_roi_data.mat,-2.0,0.4222549796104431,0.039609234780073166,1354066,627.2060823466603,46.46380649443908
S1-06_before2_roi_data.mat,-1.5,0.4225948750972748,0.039709821343421936,1463582,677.9341128224842,46.46380649443908
S1-06_before2_roi_data.mat,-1.0,0.42284101247787476,0.039720967411994934,1577350,730.6316782117746,46.46380649443908
S1-06_before2_roi_data.mat,-0.5,0.4230119287967682,0.03964411839842796,1695343,785.2862720604713,46.46380649443908
S1-06_before2_roi_data.mat,0.0,0.42329469323158264,0.03958282992243767,1817587,841.9099376206325,46.46380649443908
